,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,_strategy,_equity_curve
270,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
271,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
272,2004-08-19,2013-03-01,3116 days,68.24953445065177,216129.95900000018,216306.83900000018,2061.299590000002,703.4582419772772,43.41238970402897,37.26597693329882,1.1649336278432043,2.780636263553767,1.2546795401722484,-34.60038066618119,-4.2643555316131865,527 days,34 days,200,65.5,13.315684976836529,-9.558305510460396,1.5489309462105583,48 days,10 days,2.030855701824092,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10000.000     0.000000              NaT
2004-08-24   10000.000     0.000000              NaT
2004-08-25   10000.000     0.000000              NaT
...                ...          ...              ...
2013-02-25  211997.399     0.019923              NaT
2013-02-26  211825.879     0.020716              NaT
2013-02-27  214412.079     0.008760              NaT
2013-02-28  214792.639     0.007000              NaT
2013-03-01  216129.959     0.000818          10 days

[2148 rows x 3 columns]"
273,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
274,2004-08-19,2013-03-01,3116 days,99.90689013035382,1047.3884999999898,11496.0425,-89.52611500000009,703.4582419772772,-23.256680582659783,27.3000969988625,0.0,0.0,0.0,-90.89487969446886,-23.830081751516996,3101 days,778 days,489,44.171779141104295,13.790276115764755,-20.434293429342954,-0.5548382140929786,56 days,8 days,0.8357394211938036,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23  10121.5000     0.000000              NaT
2004-08-24  10594.9900     0.000000              NaT
2004-08-25  10483.9300     0.010482              NaT
...                ...          ...              ...
2013-02-25   1062.8085     0.907550              NaT
2013-02-26   1063.4485     0.907494              NaT
2013-02-27   1053.7985     0.908334              NaT
2013-02-28   1052.3785     0.908457              NaT
2013-03-01   1047.3885     0.908891        3101 days

[2148 rows x 3 columns]"
275,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
276,2004-08-19,2013-03-01,3116 days,99.90689013035382,311706.1555000005,369937.20650000044,3017.0615550000052,703.4582419772772,49.70760796673621,56.70094436040861,0.8766627880265873,2.0462668532461006,1.1238142249449559,-44.23116104369552,-6.490505967899156,560 days,38 days,614,54.88599348534202,13.790276115764755,-20.434293429342954,0.5183152833284188,58 days,9 days,1.3243203631951765,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  305754.0355     0.173497              NaT
2013-02-26  305506.9955     0.174165              NaT
2013-02-27  309231.8955     0.164096              NaT
2013-02-28  309780.0155     0.162615              NaT
2013-03-01  311706.1555     0.157408         560 days

[2148 rows x 3 columns]"
277,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
278,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
279,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
280,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
281,2004-08-19,2013-03-01,3116 days,55.167597765363126,366.7029999999993,10000.0,-96.33297,703.4582419772772,-32.14722426621941,18.97404955370619,0.0,0.0,0.0,-96.33297,-96.33297,3115 days,3115 days,349,38.96848137535817,20.434293429342954,-13.790276115764755,-0.9665213633708314,42 days,6 days,0.6736409991186235,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000      0.00000              NaT
2004-08-20  10000.000      0.00000              NaT
2004-08-23   9878.500      0.01215              NaT
2004-08-24   9470.800      0.05292              NaT
2004-08-25   9572.500      0.04275              NaT
...               ...          ...              ...
2013-02-25    366.703      0.96333              NaT
2013-02-26    366.703      0.96333              NaT
2013-02-27    366.703      0.96333              NaT
2013-02-28    366.703      0.96333              NaT
2013-03-01    366.703      0.96333        3115 days

[2148 rows x 3 columns]"
282,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
283,2004-08-19,2013-03-01,3116 days,99.90689013035382,266597.5060000004,280752.72800000024,2565.9750600000043,703.4582419772772,46.98709447217535,55.91738993306367,0.8402948443842176,1.908560643359475,0.9437843454510235,-49.785837939196554,-5.984633151486037,560 days,38 days,593,55.98650927487352,13.790276115764755,-20.434293429342954,0.5621521797795515,58 days,9 days,1.348282485634904,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  261508.906     0.068544              NaT
2013-02-26  261297.706     0.069296              NaT
2013-02-27  264482.206     0.057953              NaT
2013-02-28  264950.806     0.056284              NaT
2013-03-01  266597.506     0.050419         560 days

[2148 rows x 3 columns]"
284,2004-08-19,2013-03-01,3116 days,74.72067039106145,144877.70150000008,144995.84150000007,1348.7770150000008,703.4582419772772,36.838052757660854,40.36790585258818,0.9125579338245259,1.9880212315333172,1.055345131063582,-34.90616640315125,-5.341512555555948,574 days,40 days,267,60.67415730337079,13.315684976836529,-9.558305510460396,1.0476024532469763,48 days,9 days,1.6523896149606496,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  142117.5215     0.019851              NaT
2013-02-26  142002.9615     0.020641              NaT
2013-02-27  143730.3115     0.008728              NaT
2013-02-28  143984.4915     0.006975              NaT
2013-03-01  144877.7015     0.000815          10 days

[2148 rows x 3 columns]"
285,2004-08-19,2013-03-01,3116 days,99.90689013035382,184562.7905,184713.2705,1745.6279049999998,703.4582419772772,40.78035333321468,53.52305282152966,0.7619212878083585,1.6306641203365562,0.8602884089612047,-47.40311842915194,-6.161115732702969,532 days,41 days,599,55.926544240400666,13.790276115764755,-20.434293429342954,0.5466966651038963,58 days,9 days,1.3407900494684475,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  181047.0305     0.019848              NaT
2013-02-26  180901.1105     0.020638              NaT
2013-02-27  183101.3105     0.008727              NaT
2013-02-28  183425.0705     0.006974              NaT
2013-03-01  184562.7905     0.000815          10 days

[2148 rows x 3 columns]"
286,2004-08-19,2013-03-01,3116 days,99.90689013035382,192059.8564999999,268142.22649999993,1820.598564999999,703.4582419772772,41.439520159523056,53.23357147395838,0.7784471154597449,1.709282263844973,0.7651328742991556,-54.15990026239654,-6.755029363586253,584 days,43 days,622,55.948553054662376,15.108826565726098,-15.305101700566869,0.5835839745456539,58 days,9 days,1.3657451256365527,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  188389.8965     0.297425              NaT
2013-02-26  188237.5765     0.297994              NaT
2013-02-27  190534.2765     0.289428              NaT
2013-02-28  190872.2365     0.288168              NaT
2013-03-01  192059.8565     0.283739         584 days

[2148 rows x 3 columns]"
287,2004-08-19,2013-03-01,3116 days,72.57914338919925,115405.93650000016,115500.31650000015,1054.0593650000017,703.4582419772772,33.23518979565618,38.403269011005605,0.8654260601130505,1.8263960829449346,0.5673653791455535,-58.578106837798316,-5.064538505954511,1053 days,46 days,242,59.917355371900825,13.315684976836529,-9.558305510460396,0.9953943078456984,48 days,9 days,1.618385183844475,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10000.0000     0.000000              NaT
2004-08-24   10000.0000     0.000000              NaT
2004-08-25   10000.0000     0.000000              NaT
...                 ...          ...              ...
2013-02-25  113200.8765     0.019909              NaT
2013-02-26  113109.3565     0.020701              NaT
2013-02-27  114489.3065     0.008753              NaT
2013-02-28  114692.3665     0.006995              NaT
2013-03-01  115405.9365     0.000817          10 days

[2148 rows x 3 columns]"
288,2004-08-19,2013-03-01,3116 days,99.90689013035382,427930.2250000008,461492.9350000007,4179.302250000008,703.4582419772772,55.37821361153703,58.76238484425373,0.9424092258732137,2.305257789130154,1.4195026397699608,-39.01240621892145,-6.458078484812635,560 days,38 days,628,57.484076433121025,13.790276115764755,-20.434293429342954,0.7498359917879505,58 days,9 days,1.4626009770444655,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  419757.625     0.090435              NaT
2013-02-26  419418.425     0.091170              NaT
2013-02-27  424532.925     0.080088              NaT
2013-02-28  425285.525     0.078457              NaT
2013-03-01  427930.225     0.072726         560 days

[2148 rows x 3 columns]"
